round,steps,score,coins,crates,bombs,kills,invalid,killed_self,reward,epsilon
1,6,0,0,3,1,0,3,1,-65.0,0.3
2,11,0,0,4,1,0,6,1,-64.3,0.2985
3,154,2,2,9,3,0,27,1,-124.4,0.297
4,31,0,0,4,1,0,10,1,-98.7,0.2955
5,195,1,1,11,4,0,30,1,-150.5,0.294
6,25,0,0,4,1,0,4,1,-84.5,0.2926
7,8,0,0,4,1,0,3,1,-66.0,0.2911
8,9,0,0,2,1,0,0,1,-59.0,0.2897
9,126,1,1,13,3,0,29,1,-133.5,0.2882
10,27,0,0,3,1,0,6,1,-87.7,0.2868
11,116,1,1,1,2,0,27,1,-142.1,0.2853
12,6,0,0,0,1,0,2,1,-60.0,0.2839
13,11,0,0,3,1,0,5,1,-74.0,0.2825
14,20,0,0,4,1,0,4,1,-76.2,0.2811
15,34,0,0,3,1,0,8,1,-88.4,0.2797
16,10,0,0,4,1,0,3,1,-66.1,0.2783
17,44,0,0,2,1,0,3,1,-99.2,0.2769
18,38,0,0,6,2,0,12,1,-80.3,0.2755
19,39,1,1,7,2,0,10,1,-65.4,0.2741
20,36,0,0,3,1,0,16,1,-97.9,0.2727
21,188,1,1,6,3,0,30,1,-139.3,0.2714
22,170,2,2,8,5,0,11,1,-62.7,0.27
23,10,0,0,3,1,0,5,1,-64.6,0.2687
24,6,0,0,2,1,0,2,1,-62.0,0.2673
25,330,7,7,23,12,0,31,1,-65.8,0.266
26,57,1,1,7,2,0,12,1,-89.7,0.2647
27,72,1,1,4,2,0,7,1,-57.8,0.2633
28,147,1,1,3,2,0,23,1,-136.9,0.262
29,12,0,0,3,1,0,4,1,-67.3,0.2607
30,47,0,0,2,1,0,7,1,-72.8,0.2594
31,5,0,0,3,1,0,3,1,-63.5,0.2581
32,70,2,2,13,3,0,12,1,-59.4,0.2568
33,33,0,0,1,1,0,6,1,-78.9,0.2555
34,27,0,0,2,1,0,6,1,-67.6,0.2543
35,176,2,2,7,3,0,28,1,-120.2,0.253
36,64,2,2,8,2,0,17,1,-95.9,0.2517
37,84,4,4,5,3,0,6,1,-35.3,0.2505
38,367,5,5,11,8,0,54,1,-161.0,0.2492
39,89,0,0,9,2,0,32,1,-167.0,0.248
40,152,4,4,15,4,0,25,1,-77.5,0.2467
41,154,4,4,10,4,0,25,1,-88.4,0.2455
42,151,1,1,5,3,0,16,1,-89.7,0.2443
43,275,6,6,15,5,0,36,1,-111.1,0.243
44,206,4,4,15,4,0,47,1,-154.1,0.2418
45,7,0,0,4,1,0,3,1,-62.6,0.2406
46,129,0,0,4,1,0,41,1,-230.2,0.2394
47,275,4,4,12,3,0,39,1,-143.2,0.2382
48,251,1,1,5,3,0,35,1,-161.7,0.237
49,30,0,0,3,1,0,5,1,-64.1,0.2358
50,20,0,0,2,1,0,4,1,-57.1,0.2347
51,93,1,1,6,2,0,9,1,-69.4,0.2335
52,8,0,0,4,1,0,4,1,-64.6,0.2323
53,177,2,2,7,3,0,32,1,-144.2,0.2312
54,17,0,0,4,1,0,2,1,-60.6,0.23
55,56,0,0,2,1,0,5,1,-74.2,0.2289
56,15,0,0,3,1,0,2,1,-48.5,0.2277
57,400,7,7,15,7,0,40,0,-51.4,0.2266
58,45,0,0,2,2,0,7,1,-71.9,0.2254
59,47,0,0,3,1,0,11,1,-89.2,0.2243
60,114,1,1,5,2,0,17,1,-96.0,0.2232
61,134,0,0,8,2,0,17,1,-99.7,0.2221
62,13,0,0,2,1,0,6,1,-66.7,0.221
63,12,0,0,2,1,0,5,1,-71.2,0.2199
64,156,3,3,22,5,0,23,1,-68.2,0.2188
65,400,4,4,8,7,0,47,0,-101.4,0.2177
66,52,2,2,7,2,0,9,1,-59.5,0.2166
67,112,0,0,9,3,0,10,1,-67.3,0.2155
68,30,0,0,3,1,0,4,1,-68.9,0.2144
69,73,1,1,7,3,0,11,1,-74.2,0.2133
70,50,2,2,5,2,0,9,1,-71.8,0.2123
71,27,0,0,3,1,0,7,1,-75.4,0.2112
72,191,2,2,13,5,0,29,1,-117.5,0.2102
73,78,3,3,5,2,0,12,1,-63.4,0.2091
74,149,5,5,9,4,0,22,1,-68.3,0.2081
75,22,0,0,4,1,0,6,1,-72.7,0.207
76,113,2,2,3,2,0,10,1,-61.9,0.206
77,10,0,0,2,1,0,1,1,-51.2,0.205
78,16,0,0,2,1,0,3,1,-54.4,0.2039
79,150,0,0,8,3,0,26,1,-122.1,0.2029
80,140,2,2,7,5,0,11,1,-53.6,0.2019
81,12,0,0,3,1,0,4,1,-66.8,0.2009
82,125,2,2,7,2,0,17,1,-82.2,0.1999
83,32,0,0,3,1,0,5,1,-73.6,0.1989
84,400,2,2,4,3,0,28,0,-87.4,0.1979
85,98,2,2,10,3,0,12,1,-61.0,0.1969
86,242,0,0,8,2,0,21,1,-143.5,0.1959
87,132,3,3,6,2,0,14,1,-73.9,0.1949
88,400,8,8,17,4,0,37,0,-38.2,0.194
89,54,0,0,6,2,0,8,1,-65.3,0.193
90,132,2,2,13,4,0,13,1,-54.3,0.192
91,78,1,1,7,2,0,13,1,-84.7,0.1911
92,74,0,0,3,1,0,6,1,-99.1,0.1901
93,101,0,0,4,1,0,10,1,-84.2,0.1892
94,11,0,0,4,1,0,4,1,-65.3,0.1882
95,53,0,0,5,1,0,8,1,-69.1,0.1873
96,400,1,1,3,7,0,28,0,-86.9,0.1863
97,146,0,0,4,1,0,11,1,-107.4,0.1854
98,74,1,1,6,2,0,13,1,-74.8,0.1845
99,15,0,0,4,1,0,3,1,-64.9,0.1836
100,251,5,5,10,4,0,35,1,-101.3,0.1826
101,53,0,0,3,1,0,6,1,-80.9,0.1817
102,67,0,0,1,1,0,8,1,-78.7,0.1808
103,96,2,2,6,2,0,12,1,-67.1,0.1799
104,27,0,0,3,1,0,2,1,-62.6,0.179
105,10,0,0,3,1,0,2,1,-63.2,0.1781
106,171,2,2,8,2,0,15,1,-82.4,0.1772
107,5,0,0,4,1,0,1,1,-58.5,0.1763
108,189,4,4,12,3,0,13,1,-42.3,0.1755
109,84,1,1,4,2,0,14,1,-76.9,0.1746
110,221,0,0,5,1,0,22,1,-123.1,0.1737
111,220,0,0,3,1,0,23,1,-138.0,0.1728
112,17,0,0,4,1,0,2,1,-60.6,0.172
113,185,0,0,4,1,0,32,1,-165.6,0.1711
114,254,2,2,3,2,0,36,1,-152.3,0.1703
115,400,0,0,2,1,0,38,0,-151.7,0.1694
116,173,1,1,5,2,0,18,1,-92.6,0.1686
117,281,0,0,3,1,0,23,1,-161.2,0.1677
118,153,2,2,3,3,0,15,1,-74.7,0.1669
119,100,0,0,2,1,0,8,1,-89.6,0.1661
120,178,0,0,5,1,0,20,1,-116.2,0.1652
121,222,2,2,5,4,0,12,1,-83.0,0.1644
122,253,4,4,16,5,0,20,1,-63.4,0.1636
123,58,2,2,8,2,0,7,1,-48.4,0.1628
124,228,0,0,3,2,0,20,1,-119.6,0.1619
125,296,2,2,12,3,0,26,1,-111.2,0.1611
126,400,3,3,11,9,0,27,0,-42.5,0.1603
127,90,0,0,3,1,0,11,1,-91.8,0.1595
128,142,4,4,6,4,0,10,1,-50.3,0.1587
129,196,0,0,2,1,0,24,1,-126.8,0.1579
130,269,7,7,23,7,0,28,1,-47.5,0.1571
131,196,0,0,4,1,0,23,1,-132.9,0.1564
132,60,2,2,5,2,0,4,1,-43.6,0.1556
133,207,1,1,11,3,0,18,1,-83.5,0.1548
134,361,2,2,8,3,0,26,1,-115.1,0.154
135,29,0,0,4,1,0,3,1,-65.6,0.1533
136,130,3,3,9,5,0,16,1,-61.7,0.1525
137,37,0,0,3,1,0,2,1,-55.4,0.1517
138,41,0,0,3,1,0,5,1,-72.6,0.151
139,400,3,3,5,4,0,29,0,-72.5,0.1502
140,31,0,0,4,1,0,4,1,-68.2,0.1495
141,158,0,0,3,1,0,12,1,-99.1,0.1487
142,400,6,6,12,3,0,32,0,-40.2,0.148
143,158,0,0,3,1,0,16,1,-110.9,0.1472
144,28,0,0,3,1,0,3,1,-53.1,0.1465
145,19,0,0,2,1,0,1,1,-59.2,0.1458
146,400,5,5,10,3,0,32,0,-54.8,0.145
147,228,3,3,11,4,0,21,1,-86.6,0.1443
148,131,3,3,9,4,0,7,1,-40.2,0.1436
149,25,0,0,3,1,0,3,1,-65.0,0.1429
150,16,0,0,4,1,0,5,1,-70.4,0.1422
151,15,0,0,4,1,0,3,1,-62.5,0.1414
152,216,1,1,4,3,0,20,1,-104.9,0.1407
153,25,0,0,3,1,0,5,1,-78.0,0.14
154,17,0,0,3,1,0,1,1,-57.5,0.1393
155,400,4,4,6,4,0,33,0,-77.6,0.1386
156,133,0,0,4,2,0,10,1,-79.2,0.1379
157,24,0,0,2,1,0,5,1,-72.3,0.1373
158,32,0,0,3,1,0,3,1,-67.7,0.1366
159,349,4,4,17,6,0,24,1,-83.3,0.1359
160,315,1,1,4,5,0,25,1,-118.5,0.1352
161,400,2,2,2,1,0,30,0,-108.7,0.1345
162,400,1,1,4,5,0,28,0,-76.3,0.1339
163,46,0,0,5,2,0,4,1,-58.5,0.1332
164,142,1,1,7,2,0,15,1,-83.8,0.1325
165,231,2,2,5,2,0,15,1,-84.5,0.1319
166,13,0,0,4,1,0,2,1,-59.9,0.1312
167,53,2,2,8,2,0,11,1,-60.0,0.1305
168,226,6,6,16,6,0,26,1,-73.3,0.1299
169,400,4,4,6,5,0,21,0,-35.9,0.1292
170,400,3,3,6,4,0,24,0,-51.2,0.1286
171,80,0,0,6,2,0,5,1,-58.6,0.128
172,400,0,0,5,2,0,18,0,-64.0,0.1273
173,400,3,3,4,4,0,23,0,-57.6,0.1267
174,271,2,2,4,3,0,15,1,-80.3,0.126
175,121,0,0,3,2,0,12,1,-87.0,0.1254
176,5,0,0,4,1,0,3,1,-62.0,0.1248
177,13,0,0,3,1,0,3,1,-64.4,0.1242
178,271,4,4,15,5,0,19,1,-62.1,0.1235
179,73,1,1,9,3,0,11,1,-59.4,0.1229
180,400,3,3,6,4,0,23,0,-64.4,0.1223
181,5,0,0,4,1,0,3,1,-61.5,0.1217
182,92,0,0,3,1,0,6,1,-79.1,0.1211
183,163,0,0,4,1,0,10,1,-92.9,0.1205
184,140,1,1,7,2,0,10,1,-69.0,0.1199
185,202,1,1,5,2,0,17,1,-94.9,0.1193
186,93,1,1,7,2,0,8,1,-61.1,0.1187
187,31,0,0,3,1,0,3,1,-67.2,0.1181
188,127,0,0,3,1,0,9,1,-89.7,0.1175
189,15,0,0,3,1,0,2,1,-61.5,0.1169
190,313,1,1,2,2,0,13,1,-95.5,0.1163
191,275,2,2,8,6,0,18,1,-79.5,0.1157
192,400,3,3,5,4,0,20,0,-36.6,0.1152
193,68,0,0,3,1,0,5,1,-71.0,0.1146
194,400,3,3,5,3,0,19,0,-27.1,0.114
195,144,0,0,3,1,0,12,1,-85.4,0.1134
196,293,1,1,7,3,0,25,1,-114.0,0.1129
197,91,0,0,4,1,0,6,1,-76.1,0.1123
198,77,1,1,8,2,0,6,1,-50.1,0.1118
199,40,0,0,2,1,0,5,1,-71.9,0.1112
200,387,1,1,5,3,0,25,1,-118.6,0.1106
201,400,0,0,0,0,0,17,0,-51.3,0.1101
202,400,8,8,23,6,0,16,0,41.1,0.1095
203,184,1,1,6,2,0,11,1,-67.1,0.109
204,185,1,1,4,2,0,11,1,-73.1,0.1084
205,37,0,0,4,1,0,5,1,-70.5,0.1079
206,400,1,1,4,3,0,30,0,-87.0,0.1074
207,307,0,0,3,1,0,17,1,-126.1,0.1068
208,27,0,0,3,1,0,3,1,-63.4,0.1063
209,12,0,0,3,1,0,4,1,-66.8,0.1058
210,37,0,0,3,1,0,6,1,-76.8,0.1052
211,399,2,2,4,3,0,24,1,-117.7,0.1047
212,144,2,2,5,2,0,20,1,-94.8,0.1042
213,28,0,0,4,1,0,3,1,-64.6,0.1037
214,133,0,0,4,1,0,8,1,-84.6,0.1031
215,400,3,3,8,2,0,25,0,-47.7,0.1026
216,70,0,0,3,2,0,5,1,-62.2,0.1021
217,9,0,0,4,1,0,1,1,-57.7,0.1016
218,154,0,0,3,1,0,6,1,-82.2,0.1011
219,400,3,3,6,3,0,27,0,-57.0,0.1006
220,42,0,0,3,1,0,5,1,-72.7,0.1001
221,400,1,1,3,2,0,21,0,-59.6,0.0996
222,39,0,0,3,1,0,3,1,-65.7,0.0991
223,400,3,3,8,3,0,22,0,-36.7,0.0986
224,116,0,0,4,1,0,10,1,-90.6,0.0981
225,362,3,3,11,3,0,20,1,-87.1,0.0976
226,331,3,3,7,4,0,16,1,-79.6,0.0971
227,400,3,3,6,6,0,24,0,-53.4,0.0966
228,76,0,0,2,1,0,2,1,-64.8,0.0962
229,353,2,2,4,2,0,26,1,-137.7,0.0957
230,301,0,0,3,1,0,17,1,-122.0,0.0952
231,14,0,0,3,1,0,3,1,-64.9,0.0947
232,215,0,0,4,1,0,11,1,-101.3,0.0942
233,28,0,0,2,1,0,2,1,-62.6,0.0938
234,186,0,0,2,1,0,15,1,-110.8,0.0933
235,182,3,3,7,4,0,13,1,-57.8,0.0928
236,95,0,0,3,1,0,5,1,-66.6,0.0924
237,184,3,3,6,3,0,9,1,-49.7,0.0919
238,400,0,0,0,0,0,14,0,-47.8,0.0915
239,129,0,0,2,1,0,10,1,-92.1,0.091
240,9,0,0,3,1,0,3,1,-63.2,0.0905
241,400,3,3,7,4,0,22,0,-44.2,0.0901
242,36,0,0,3,1,0,2,1,-64.0,0.0896
243,105,0,0,2,1,0,7,1,-65.4,0.0892
244,266,1,1,7,4,0,20,1,-100.7,0.0887
245,115,0,0,3,1,0,6,1,-74.1,0.0883
246,146,0,0,2,1,0,10,1,-94.1,0.0879
247,400,1,1,6,4,0,19,0,-46.0,0.0874
248,400,4,4,9,2,0,24,0,-36.4,0.087
249,366,0,0,2,3,0,19,1,-110.1,0.0865
250,400,1,1,2,3,0,37,0,-105.9,0.0861
251,400,5,5,11,5,0,15,0,5.7,0.0857
252,267,0,0,3,1,0,15,1,-113.9,0.0853
253,293,0,0,3,1,0,18,1,-124.0,0.0848
254,329,0,0,4,1,0,13,1,-107.7,0.0844
255,122,0,0,3,1,0,6,1,-75.4,0.084
256,400,1,1,8,5,0,12,0,-30.7,0.0836
257,40,0,0,2,1,0,4,1,-63.7,0.0831
258,78,1,1,2,2,0,7,1,-56.8,0.0827
259,202,0,0,3,1,0,11,1,-100.3,0.0823
260,400,1,1,3,1,0,12,0,-42.5,0.0819
261,167,0,0,3,1,0,11,1,-98.5,0.0815
262,400,5,5,14,6,0,18,0,-6.3,0.0811
263,25,0,0,2,1,0,3,1,-65.5,0.0807
264,43,0,0,3,2,0,4,1,-58.0,0.0803
265,106,1,1,7,2,0,7,1,-54.7,0.0799
266,156,0,0,2,1,0,8,1,-71.6,0.0795
267,93,0,0,4,1,0,11,1,-91.9,0.0791
268,324,0,0,3,1,0,11,1,-118.7,0.0787
269,52,0,0,4,1,0,6,1,-73.2,0.0783
270,400,1,1,8,5,0,15,0,-27.5,0.0779
271,182,0,0,4,1,0,6,1,-84.0,0.0775
272,400,3,3,4,2,0,19,0,-39.2,0.0771
273,43,0,0,2,1,0,1,1,-53.1,0.0767
274,201,0,0,3,2,0,9,1,-82.1,0.0764
275,218,0,0,4,1,0,8,1,-93.1,0.076
276,112,0,0,6,2,0,7,1,-64.2,0.0756
277,67,0,0,3,1,0,5,1,-72.5,0.0752
278,400,5,5,14,4,0,18,0,6.0,0.0748
279,227,0,0,4,1,0,6,1,-85.3,0.0745
280,400,1,1,3,4,0,18,0,-49.2,0.0741
281,400,0,0,2,1,0,8,0,-25.2,0.0737
282,400,3,3,6,2,0,17,0,-32.5,0.0734
283,400,6,6,13,5,0,9,0,26.3,0.073
284,106,0,0,4,1,0,5,1,-75.3,0.0726
285,153,0,0,3,1,0,12,1,-98.4,0.0723
286,293,0,0,2,1,0,11,1,-102.3,0.0719
287,400,4,4,9,6,0,8,0,8.5,0.0715
288,25,0,0,3,1,0,3,1,-64.0,0.0712
289,400,2,2,5,2,0,15,0,-44.9,0.0708
290,15,0,0,2,1,0,1,1,-58.5,0.0705
291,400,3,3,8,4,0,21,0,-30.9,0.0701
292,400,4,4,13,8,0,21,0,-16.2,0.0698
293,400,0,0,0,0,0,12,0,-53.0,0.0694
294,294,1,1,4,2,0,10,1,-70.7,0.0691
295,229,0,0,2,1,0,11,1,-101.2,0.0687
296,400,8,8,19,5,0,23,0,14.3,0.0684
297,112,1,1,4,2,0,9,1,-63.8,0.068
298,400,2,2,6,3,0,23,0,-64.6,0.0677
299,400,2,2,5,2,0,17,0,-37.8,0.0674
300,93,0,0,3,1,0,5,1,-71.5,0.067
301,101,0,0,3,1,0,6,1,-75.1,0.0667
302,112,0,0,2,1,0,4,1,-75.1,0.0664
303,400,2,2,4,2,0,20,0,-53.1,0.066
304,43,2,2,5,2,0,2,1,-32.6,0.0657
305,39,0,0,3,1,0,3,1,-63.0,0.0654
306,400,6,6,10,4,0,14,0,10.9,0.065
307,391,0,0,3,2,0,18,1,-113.0,0.0647
308,180,0,0,4,1,0,7,1,-83.5,0.0644
309,66,0,0,2,1,0,5,1,-73.8,0.0641
310,312,1,1,3,3,0,6,1,-68.4,0.0637
311,221,0,0,3,1,0,10,1,-86.1,0.0634
312,118,2,2,9,2,0,9,1,-55.5,0.0631
313,23,0,0,3,1,0,1,1,-59.6,0.0628
314,400,1,1,3,1,0,12,0,-29.3,0.0625
315,400,2,2,2,2,0,14,0,-31.9,0.0622
316,255,0,0,4,1,0,15,1,-112.3,0.0619
317,400,0,0,0,0,0,14,0,-62.1,0.0615
318,340,0,0,3,1,0,13,1,-112.6,0.0612
319,52,0,0,4,1,0,5,1,-70.7,0.0609
320,400,0,0,3,1,0,12,0,-59.5,0.0606
321,104,0,0,2,1,0,2,1,-67.3,0.0603
322,309,0,0,2,1,0,13,1,-113.4,0.06
323,311,7,7,14,5,0,15,1,-26.8,0.0597
324,38,0,0,3,1,0,4,1,-68.1,0.0594
325,400,0,0,3,2,0,14,0,-46.1,0.0591
326,102,0,0,2,1,0,2,1,-62.1,0.0588
327,400,4,4,9,3,0,9,0,11.3,0.0585
328,368,0,0,3,1,0,11,1,-106.2,0.0582
329,35,0,0,3,1,0,2,1,-62.0,0.058
330,107,1,1,2,2,0,4,1,-55.7,0.0577
331,400,1,1,10,2,0,10,0,-24.9,0.0574
332,50,0,0,2,1,0,5,1,-73.1,0.0571
333,258,3,3,6,3,0,17,1,-71.1,0.0568
334,46,0,0,3,1,0,3,1,-66.5,0.0565
335,400,0,0,3,1,0,12,0,-42.1,0.0562
336,83,0,0,3,1,0,8,1,-82.6,0.056
337,205,0,0,3,1,0,10,1,-97.0,0.0557
338,400,5,5,8,3,0,18,0,-18.6,0.0554
339,400,0,0,2,1,0,10,0,-42.7,0.0551
340,400,3,3,8,3,0,13,0,-15.2,0.0548
341,400,2,2,5,3,0,13,0,-26.3,0.0546
342,400,1,1,3,1,0,15,0,-48.4,0.0543
343,400,0,0,0,0,0,20,0,-77.5,0.054
344,58,0,0,4,1,0,6,1,-73.0,0.0538
345,56,0,0,2,1,0,3,1,-67.9,0.0535
346,400,0,0,0,1,0,11,0,-56.6,0.0532
347,400,2,2,3,2,0,22,0,-58.7,0.053
348,303,1,1,5,2,0,10,1,-77.3,0.0527
349,200,0,0,2,1,0,5,1,-73.7,0.0524
350,374,0,0,3,1,0,4,1,-71.0,0.0522
351,400,1,1,1,2,0,15,0,-44.1,0.0519
352,60,0,0,4,1,0,6,1,-74.1,0.0516
353,400,0,0,1,2,0,17,0,-70.5,0.0514
354,199,0,0,4,1,0,11,1,-97.2,0.0511
355,95,2,2,3,2,0,6,1,-53.9,0.0509
356,400,0,0,0,0,0,12,0,-39.1,0.0506
357,50,0,0,3,2,0,4,1,-58.5,0.0504
358,198,0,0,3,1,0,11,1,-99.6,0.0501
359,90,1,1,4,2,0,5,1,-54.3,0.05
360,265,0,0,4,1,0,8,1,-91.2,0.05
361,400,0,0,0,0,0,11,0,-51.0,0.05
362,400,1,1,3,2,0,14,0,-40.1,0.05
363,309,0,0,1,1,0,6,1,-66.6,0.05
364,400,0,0,0,0,0,11,0,-32.2,0.05
365,400,1,1,6,2,0,8,0,-26.2,0.05
366,317,0,0,4,1,0,12,1,-108.9,0.05
367,400,0,0,0,0,0,16,0,-66.1,0.05
368,105,0,0,5,1,0,4,1,-62.8,0.05
369,400,0,0,0,0,0,6,0,-50.5,0.05
370,400,1,1,3,2,0,13,0,-53.2,0.05
371,400,0,0,0,0,0,8,0,-42.5,0.05
372,400,0,0,0,0,0,13,0,-43.2,0.05
373,400,2,2,3,1,0,8,0,-21.1,0.05
374,400,0,0,0,0,0,13,0,-56.9,0.05
375,400,4,4,10,3,0,10,0,4.9,0.05
376,400,1,1,3,1,0,12,0,-36.2,0.05
377,5,0,0,4,1,0,2,1,-60.5,0.05
378,400,0,0,3,1,0,12,0,-41.4,0.05
379,6,0,0,2,1,0,1,1,-46.6,0.05
380,400,1,1,2,1,0,19,0,-55.4,0.05
381,400,3,3,9,2,0,7,0,-0.2,0.05
382,400,0,0,0,0,0,16,0,-64.5,0.05
383,400,2,2,6,2,0,8,0,-14.7,0.05
384,400,1,1,4,2,0,6,0,-13.2,0.05
385,400,3,3,4,1,0,4,0,-7.2,0.05
386,11,0,0,3,1,0,3,1,-64.3,0.05
387,400,0,0,0,0,0,9,0,-44.6,0.05
388,400,0,0,2,1,0,8,0,-21.5,0.05
389,400,2,2,3,2,0,7,0,-5.3,0.05
390,400,1,1,1,1,0,8,0,-23.1,0.05
391,400,1,1,3,1,0,9,0,-26.9,0.05
392,400,4,4,5,2,0,10,0,-7.8,0.05
393,400,1,1,8,4,0,17,0,-36.4,0.05
394,400,2,2,3,1,0,21,0,-53.2,0.05
395,400,0,0,0,0,0,12,0,-55.0,0.05
396,400,1,1,3,1,0,9,0,-19.0,0.05
397,400,0,0,0,0,0,7,0,-39.2,0.05
398,246,0,0,2,1,0,4,1,-69.6,0.05
399,62,0,0,3,1,0,2,1,-63.3,0.05
400,400,0,0,0,0,0,9,0,-45.1,0.05
401,223,0,0,3,1,0,4,1,-77.8,0.05
402,193,2,2,7,2,0,9,1,-55.5,0.05
403,266,0,0,3,1,0,13,1,-111.3,0.05
404,95,0,0,4,1,0,6,1,-76.3,0.05
405,132,0,0,3,1,0,4,1,-72.5,0.05
406,400,1,1,2,1,0,9,0,-13.4,0.05
407,284,0,0,3,1,0,7,1,-90.2,0.05
408,400,1,1,3,1,0,14,0,-42.1,0.05
409,288,0,0,4,4,0,20,1,-107.1,0.05
410,386,0,0,3,1,0,13,1,-114.9,0.05
411,400,0,0,0,0,0,11,0,-52.9,0.05
412,5,0,0,3,1,0,1,1,-57.0,0.05
413,400,2,2,3,1,0,12,0,-16.4,0.05
414,290,0,0,4,1,0,10,1,-103.1,0.05
415,400,6,6,8,4,0,7,0,41.1,0.05
416,72,0,0,2,1,0,4,1,-70.8,0.05
417,400,10,10,19,4,0,16,0,38.4,0.05
418,303,1,1,7,2,0,13,1,-83.2,0.05
419,132,0,0,4,1,0,6,1,-78.2,0.05
420,334,2,2,8,5,0,15,1,-66.9,0.05
421,400,1,1,2,1,0,15,0,-46.0,0.05
422,400,2,2,7,2,0,21,0,-48.5,0.05
423,400,0,0,0,0,0,17,0,-68.7,0.05
424,51,0,0,3,1,0,5,1,-71.7,0.05
425,400,0,0,4,3,0,13,0,-45.4,0.05
426,183,0,0,2,1,0,8,1,-88.4,0.05
427,148,2,2,8,2,0,7,1,-52.4,0.05
428,400,0,0,0,0,0,6,0,-35.3,0.05
429,400,2,2,6,4,0,10,0,-7.1,0.05
430,226,0,0,1,1,0,8,1,-93.0,0.05
431,38,0,0,1,1,0,1,1,-53.2,0.05
432,67,0,0,4,1,0,1,1,-60.6,0.05
433,400,1,1,2,1,0,20,0,-62.5,0.05
434,400,0,0,0,0,0,11,0,-52.1,0.05
435,400,0,0,0,0,0,8,0,-24.2,0.05
436,400,0,0,2,1,0,11,0,-47.1,0.05
437,400,2,2,2,1,0,14,0,-40.7,0.05
438,400,3,3,4,2,0,11,0,-19.2,0.05
439,302,0,0,2,1,0,10,1,-100.5,0.05
440,400,2,2,4,3,0,14,0,-21.3,0.05
441,292,0,0,3,2,0,10,1,-83.2,0.05
442,30,0,0,3,1,0,6,1,-73.6,0.05
443,11,0,0,3,1,0,2,1,-62.3,0.05
444,400,0,0,0,0,0,10,0,-49.0,0.05
445,60,0,0,3,1,0,4,1,-69.2,0.05
446,400,0,1,6,3,0,17,0,-35.7,0.05
447,194,0,0,3,1,0,10,1,-93.6,0.05
448,255,1,1,4,2,0,8,1,-67.0,0.05
449,400,3,3,6,3,0,18,0,-25.2,0.05
450,19,0,0,4,1,0,3,1,-63.2,0.05
451,106,0,0,4,1,0,6,1,-75.9,0.05
452,289,0,0,4,1,0,6,1,-87.9,0.05
453,400,1,1,3,1,0,12,0,-31.8,0.05
454,397,2,2,4,2,0,14,1,-93.1,0.05
455,336,0,0,3,1,0,11,1,-95.3,0.05
456,400,2,2,2,1,0,11,0,-30.3,0.05
457,400,2,2,3,1,0,16,0,-43.4,0.05
458,312,0,0,3,1,0,10,1,-99.5,0.05
459,400,1,1,3,2,0,13,0,-35.8,0.05
460,280,3,3,8,4,0,13,1,-52.9,0.05
461,156,0,0,2,2,0,11,1,-87.3,0.05
462,140,0,0,3,1,0,6,1,-78.9,0.05
463,307,0,0,3,1,0,6,1,-75.2,0.05
464,188,0,0,1,1,0,10,1,-89.5,0.05
465,7,0,0,2,1,0,2,1,-62.0,0.05
466,311,1,1,5,2,0,6,1,-55.1,0.05
467,400,1,1,2,1,0,8,0,-25.2,0.05
468,151,0,0,4,1,0,6,1,-81.5,0.05
469,209,0,0,4,1,0,8,1,-90.3,0.05
470,185,1,1,6,3,0,8,1,-56.2,0.05
471,400,5,5,13,5,0,7,0,33.5,0.05
472,400,0,0,0,0,0,11,0,-31.5,0.05
473,400,0,0,1,1,0,16,0,-60.1,0.05
474,60,0,0,4,1,0,4,1,-67.7,0.05
475,244,0,0,4,2,0,7,1,-78.6,0.05
476,400,0,0,0,0,0,8,0,-40.6,0.05
477,210,0,0,3,2,0,3,1,-65.3,0.05
478,177,0,0,4,1,0,7,1,-82.9,0.05
479,21,0,0,3,1,0,1,1,-57.4,0.05
480,400,2,2,7,4,0,9,0,-10.4,0.05
481,400,0,0,2,2,0,10,0,-38.4,0.05
482,400,0,0,2,1,0,16,0,-55.4,0.05
483,400,0,0,3,1,0,8,0,-27.3,0.05
484,329,1,1,3,2,0,10,1,-71.8,0.05
485,400,0,0,0,0,0,7,0,-19.6,0.05
486,343,0,0,5,3,0,12,1,-95.8,0.05
487,216,1,1,5,2,0,5,1,-45.3,0.05
488,400,0,0,0,0,0,10,0,-31.5,0.05
489,400,0,0,0,0,0,9,0,-28.4,0.05
490,400,0,0,1,1,0,12,0,-51.6,0.05
491,400,2,2,7,3,0,17,0,-30.9,0.05
492,22,0,0,3,1,0,4,1,-67.8,0.05
493,400,2,2,2,1,0,9,0,-27.3,0.05
494,400,0,0,0,0,0,12,0,-54.3,0.05
495,400,0,0,1,1,0,10,0,-36.5,0.05
496,400,1,1,2,1,0,9,0,-31.8,0.05
497,42,0,0,2,1,0,4,1,-69.8,0.05
498,46,0,0,2,1,0,4,1,-69.5,0.05
499,172,1,1,4,2,0,12,1,-79.5,0.05
500,400,1,1,2,1,0,12,0,-39.6,0.05
501,288,1,1,5,2,0,11,1,-81.8,0.05
502,400,3,3,8,3,0,13,0,-14.9,0.05
503,400,2,2,7,3,0,13,0,-18.2,0.05
504,400,0,0,0,0,0,9,0,-33.7,0.05
505,175,0,0,3,1,0,3,1,-63.7,0.05
