round,steps,score,coins,crates,bombs,kills,invalid,killed_self,reward,epsilon
37,6,0,0,3,1,0,3,1,-64.5,0.2505
38,36,0,0,5,2,0,4,1,-57.4,0.2492
39,45,0,0,3,1,0,12,1,-97.5,0.248
40,262,2,2,3,2,0,41,1,-171.3,0.2467
41,103,0,0,4,1,0,14,1,-102.8,0.2455
42,26,0,0,8,3,0,10,1,-59.3,0.2443
43,23,2,2,8,2,0,5,1,-42.4,0.243
44,9,0,0,4,1,0,5,1,-71.0,0.2418
45,109,2,2,9,3,0,20,1,-98.5,0.2406
46,258,3,3,11,5,0,31,1,-122.4,0.2394
47,14,0,0,3,1,0,2,1,-54.2,0.2382
48,16,0,0,2,1,0,1,1,-57.7,0.237
49,67,0,0,5,2,0,14,1,-89.1,0.2358
50,58,4,4,12,4,0,8,1,-25.2,0.2347
51,188,1,1,7,5,0,30,1,-131.9,0.2335
52,14,0,0,4,1,0,2,1,-61.4,0.2323
53,121,0,0,4,1,0,13,1,-94.1,0.2312
54,83,1,1,4,2,0,9,1,-61.5,0.23
55,80,0,0,11,3,0,9,1,-73.8,0.2289
56,35,0,0,2,1,0,12,1,-83.9,0.2277
57,42,1,1,7,2,0,10,1,-67.3,0.2266
58,16,0,0,2,1,0,5,1,-72.4,0.2254
59,71,1,1,8,2,0,10,1,-79.8,0.2243
60,38,1,1,6,2,0,16,1,-83.1,0.2232
61,75,1,1,7,2,0,16,1,-111.8,0.2221
62,113,0,0,7,2,0,15,1,-86.3,0.221
63,73,1,1,9,3,0,15,1,-83.1,0.2199
64,252,7,7,22,6,0,41,1,-93.0,0.2188
65,98,0,0,6,2,0,23,1,-127.1,0.2177
66,24,0,0,3,1,0,5,1,-70.8,0.2166
67,193,0,0,5,3,0,25,1,-121.8,0.2155
68,11,0,0,2,1,0,4,1,-59.7,0.2144
69,7,0,0,1,1,0,2,1,-52.1,0.2133
70,62,2,2,7,2,0,18,1,-96.5,0.2123
71,19,0,0,2,1,0,4,1,-60.5,0.2112
72,55,2,2,7,2,0,10,1,-64.9,0.2102
73,179,0,0,4,1,0,22,1,-135.3,0.2091
74,326,2,2,7,4,0,49,1,-176.5,0.2081
75,79,0,0,5,2,0,14,1,-101.9,0.207
76,22,0,0,3,1,0,3,1,-71.0,0.206
77,69,2,2,8,3,0,18,1,-71.2,0.205
78,27,0,0,4,1,0,6,1,-72.9,0.2039
79,20,0,0,2,1,0,6,1,-76.4,0.2029
80,85,0,0,3,1,0,13,1,-109.8,0.2019
81,107,1,1,7,2,0,12,1,-68.0,0.2009
82,296,7,7,18,7,0,38,1,-69.9,0.1999
83,393,6,6,16,5,0,35,1,-99.0,0.1989
84,71,0,0,8,2,0,12,1,-91.4,0.1979
85,28,1,1,7,2,0,8,1,-54.2,0.1969
86,53,1,1,4,2,0,6,1,-48.2,0.1959
87,69,0,0,2,1,0,8,1,-83.2,0.1949
88,5,0,0,3,1,0,0,1,-57.5,0.194
89,15,0,0,4,1,0,4,1,-66.9,0.193
90,9,0,0,3,1,0,3,1,-64.2,0.192
91,50,1,1,9,2,0,12,1,-64.9,0.1911
92,9,0,0,4,1,0,2,1,-60.7,0.1901
93,400,5,5,12,5,0,46,0,-87.4,0.1892
94,17,0,0,4,1,0,5,1,-67.5,0.1882
95,48,0,0,2,1,0,5,1,-79.2,0.1873
96,13,0,0,3,1,0,3,1,-63.9,0.1863
97,5,0,0,3,1,0,3,1,-64.0,0.1854
98,81,1,1,4,2,0,12,1,-70.8,0.1845
99,400,2,2,4,6,0,44,0,-125.5,0.1836
100,271,2,2,11,4,0,30,1,-122.5,0.1826
101,89,1,1,3,2,0,19,1,-114.2,0.1817
102,298,0,0,5,3,0,29,1,-143.2,0.1808
103,231,1,1,9,3,0,27,1,-114.6,0.1799
104,87,2,2,10,3,0,14,1,-57.3,0.179
105,140,2,2,9,5,0,12,1,-53.3,0.1781
106,48,0,0,4,1,0,4,1,-67.1,0.1772
107,16,0,0,4,1,0,3,1,-64.5,0.1763
108,9,0,0,1,1,0,1,1,-54.5,0.1755
109,149,0,0,4,1,0,18,1,-114.9,0.1746
110,400,2,2,7,3,0,31,0,-69.6,0.1737
111,400,3,3,4,3,0,26,0,-75.2,0.1728
112,98,1,1,5,2,0,12,1,-71.8,0.172
113,172,1,1,4,2,0,22,1,-108.8,0.1711
114,63,0,0,4,1,0,8,1,-90.1,0.1703
115,11,0,0,4,1,0,2,1,-60.8,0.1694
116,41,0,0,3,1,0,3,1,-66.7,0.1686
117,68,0,0,4,1,0,9,1,-83.3,0.1677
118,108,0,0,8,3,0,13,1,-74.4,0.1669
119,187,1,1,5,4,0,13,1,-81.3,0.1661
120,6,0,0,3,1,0,1,1,-44.6,0.1652
121,400,3,3,12,4,0,31,0,-88.0,0.1644
122,236,2,2,5,2,0,15,1,-83.5,0.1636
123,36,1,1,4,2,0,6,1,-51.1,0.1628
124,66,0,0,4,1,0,8,1,-79.3,0.1619
125,24,0,0,3,1,0,1,1,-46.0,0.1611
126,52,0,0,4,1,0,6,1,-74.2,0.1603
127,125,1,1,7,2,0,8,1,-62.9,0.1595
128,45,0,0,4,1,0,4,1,-68.9,0.1587
129,148,0,0,7,2,0,15,1,-92.5,0.1579
130,400,1,1,3,3,0,36,0,-110.2,0.1571
131,345,4,4,12,6,0,17,1,-73.2,0.1564
132,75,0,0,3,1,0,4,1,-60.8,0.1556
133,113,1,1,4,2,0,13,1,-76.3,0.1548
134,50,0,0,3,1,0,4,1,-59.7,0.154
135,210,3,3,12,4,0,13,1,-51.9,0.1533
136,188,1,1,6,2,0,21,1,-101.8,0.1525
137,140,2,2,6,2,0,16,1,-80.5,0.1517
138,80,0,0,4,2,0,4,1,-60.4,0.151
139,89,0,0,3,1,0,9,1,-88.6,0.1502
140,56,2,2,4,2,0,11,1,-63.8,0.1495
141,400,7,7,15,6,0,34,0,-27.3,0.1487
142,216,5,5,13,4,0,11,1,-20.9,0.148
143,43,0,0,2,1,0,0,1,-47.4,0.1472
144,23,0,0,4,1,0,5,1,-68.8,0.1465
145,62,0,0,2,1,0,6,1,-65.1,0.1458
146,13,0,0,4,1,0,2,1,-60.4,0.145
147,206,2,2,10,3,0,16,1,-74.4,0.1443
148,112,1,1,8,2,0,11,1,-66.6,0.1436
149,36,0,0,3,1,0,3,1,-66.0,0.1429
150,107,1,1,8,4,0,5,1,-47.4,0.1422
151,25,0,0,2,1,0,4,1,-69.7,0.1414
152,400,3,3,6,5,0,39,0,-100.6,0.1407
153,6,0,0,2,1,0,1,1,-46.6,0.14
154,154,0,0,4,1,0,16,1,-109.2,0.1393
155,156,1,1,7,2,0,11,1,-65.2,0.1386
156,16,0,0,3,1,0,3,1,-65.5,0.1379
157,400,2,2,7,2,0,25,0,-62.4,0.1373
158,107,0,0,4,1,0,6,1,-76.9,0.1366
159,127,0,0,2,1,0,12,1,-83.9,0.1359
160,85,1,1,4,2,0,7,1,-56.6,0.1352
161,400,6,6,15,5,0,22,0,-7.0,0.1345
162,400,5,5,10,5,0,13,0,-2.5,0.1339
163,400,3,3,12,4,0,25,0,-28.5,0.1332
164,15,0,0,3,1,0,1,1,-57.9,0.1325
165,377,0,0,5,2,0,33,1,-148.3,0.1319
166,26,0,0,3,1,0,3,1,-51.0,0.1312
167,265,1,1,8,3,0,20,1,-102.8,0.1305
168,213,2,2,4,3,0,14,1,-79.9,0.1299
169,243,1,1,3,2,0,13,1,-81.6,0.1292
170,24,0,0,3,1,0,3,1,-65.4,0.1286
171,400,2,2,9,4,0,18,0,-29.2,0.128
172,83,1,1,6,2,0,7,1,-52.0,0.1273
173,139,0,0,3,1,0,14,1,-109.3,0.1267
174,400,4,4,5,2,0,26,0,-56.9,0.126
175,67,0,0,3,1,0,5,1,-72.2,0.1254
176,9,0,0,2,1,0,3,1,-64.2,0.1248
177,21,0,0,2,1,0,1,1,-59.8,0.1242
178,146,3,3,11,3,0,15,1,-54.4,0.1235
179,79,1,1,7,2,0,6,1,-51.2,0.1229
180,400,2,2,4,6,0,28,0,-77.2,0.1223
181,15,0,0,4,1,0,5,1,-69.4,0.1217
182,172,0,0,4,1,0,14,1,-107.1,0.1211
183,43,0,0,3,1,0,5,1,-70.8,0.1205
184,33,0,0,3,1,0,4,1,-69.3,0.1199
185,113,1,1,8,2,0,3,1,-42.7,0.1193
186,171,3,3,7,4,0,18,1,-103.0,0.1187
187,95,2,2,5,3,0,9,1,-54.4,0.1181
188,400,1,1,3,3,0,25,0,-86.3,0.1175
189,340,0,0,2,3,0,31,1,-175.1,0.1169
190,357,5,5,18,7,0,21,1,-42.2,0.1163
191,82,0,0,1,1,0,8,1,-86.5,0.1157
192,334,0,0,2,3,0,27,1,-136.4,0.1152
193,400,0,0,0,0,0,23,0,-91.5,0.1146
194,400,2,2,4,5,0,25,0,-66.9,0.114
195,73,1,1,4,2,0,8,1,-61.4,0.1134
196,400,0,0,6,3,0,24,1,-144.7,0.1129
197,184,2,2,3,2,0,14,1,-78.3,0.1123
198,5,0,0,3,1,0,3,1,-64.0,0.1118
199,28,0,0,4,1,0,4,1,-68.0,0.1112
200,87,1,1,5,2,0,3,1,-44.1,0.1106
201,251,1,1,3,2,0,21,1,-107.9,0.1101
202,98,2,2,8,2,0,9,1,-55.2,0.1095
203,285,2,2,8,2,0,14,1,-79.6,0.109
204,264,1,1,4,3,0,23,1,-129.2,0.1084
205,400,1,1,3,2,0,22,0,-72.5,0.1079
206,110,1,1,5,2,0,6,1,-53.3,0.1074
207,400,7,7,18,4,0,26,0,-6.6,0.1068
208,251,0,0,3,1,0,8,1,-93.4,0.1063
209,281,2,2,7,2,0,17,1,-90.0,0.1058
210,251,1,1,5,2,0,12,1,-80.4,0.1052
211,22,0,0,4,1,0,4,1,-57.2,0.1047
212,161,0,0,4,1,0,5,1,-77.6,0.1042
213,400,5,5,11,4,0,17,0,5.4,0.1037
214,164,1,1,5,2,0,6,1,-49.9,0.1031
215,38,0,0,3,1,0,4,1,-68.1,0.1026
216,304,0,0,4,1,0,16,1,-116.7,0.1021
217,377,0,0,5,1,0,8,1,-79.2,0.1016
218,257,0,0,3,1,0,12,1,-107.4,0.1011
219,53,0,0,4,1,0,5,1,-70.8,0.1006
220,400,1,1,2,1,0,17,0,-62.4,0.1001
221,147,0,0,3,1,0,6,1,-82.3,0.0996
222,400,3,3,4,1,0,20,0,-51.6,0.0991
223,35,0,0,3,1,0,4,1,-68.9,0.0986
224,191,4,4,13,5,0,19,1,-57.2,0.0981
225,119,0,0,3,1,0,9,1,-74.8,0.0976
226,400,3,3,10,6,0,18,0,-7.5,0.0971
227,15,0,0,4,1,0,4,1,-71.6,0.0966
228,281,0,0,3,1,0,25,1,-145.0,0.0962
229,203,0,0,3,1,0,14,1,-106.3,0.0957
230,43,0,0,4,1,0,7,1,-75.7,0.0952
231,219,1,1,8,3,0,9,1,-63.5,0.0947
232,11,0,0,3,1,0,2,1,-61.5,0.0942
233,400,1,1,2,2,0,18,0,-56.1,0.0938
234,28,0,0,3,1,0,4,1,-67.6,0.0933
235,400,3,3,9,3,0,15,0,-16.9,0.0928
236,400,0,0,3,1,0,15,0,-56.8,0.0924
237,360,0,0,3,1,0,18,1,-132.1,0.0919
238,199,0,0,3,1,0,8,1,-91.3,0.0915
239,400,2,2,7,3,0,20,0,-43.0,0.091
240,330,0,0,3,3,0,20,1,-112.4,0.0905
241,400,2,2,5,3,0,18,0,-43.3,0.0901
242,400,0,0,2,2,0,22,0,-69.1,0.0896
243,171,3,3,5,2,0,9,1,-52.4,0.0892
244,383,2,2,11,4,0,30,1,-112.9,0.0887
245,227,4,4,10,4,0,14,1,-40.3,0.0883
246,198,0,0,3,1,0,12,1,-97.4,0.0879
247,51,0,0,4,1,0,3,1,-69.1,0.0874
248,28,0,0,3,1,0,4,1,-67.6,0.087
249,400,0,0,2,1,0,18,0,-67.3,0.0865
250,120,0,0,3,1,0,9,1,-88.4,0.0861
251,34,0,0,4,1,0,3,1,-64.4,0.0857
252,400,2,2,8,5,0,16,0,-27.7,0.0853
253,400,0,0,3,1,0,19,0,-72.7,0.0848
254,218,0,0,3,1,0,9,1,-94.4,0.0844
255,400,3,3,7,2,0,20,0,-39.4,0.084
256,400,3,3,8,3,0,22,0,-29.6,0.0836
257,355,5,5,10,4,0,23,1,-56.9,0.0831
258,223,0,0,3,2,0,13,1,-92.9,0.0827
259,400,0,0,1,2,0,14,0,-51.9,0.0823
260,127,0,0,3,1,0,8,1,-85.3,0.0819
261,400,5,5,13,4,0,14,0,13.7,0.0815
262,400,2,2,4,4,0,23,0,-49.8,0.0811
263,109,0,0,3,1,0,5,1,-73.9,0.0807
264,31,0,0,3,1,0,3,1,-65.3,0.0803
265,9,0,0,4,1,0,3,1,-62.2,0.0799
266,400,0,0,2,2,0,14,0,-51.5,0.0795
267,400,1,1,4,2,0,19,0,-45.8,0.0791
268,400,9,9,12,5,0,10,0,53.4,0.0787
269,230,1,1,2,2,0,13,1,-78.4,0.0783
270,77,0,0,4,1,0,4,1,-69.0,0.0779
271,45,0,0,3,1,0,3,1,-65.5,0.0775
272,75,0,0,4,1,0,7,1,-78.7,0.0771
273,15,0,0,3,1,0,2,1,-62.0,0.0767
274,265,0,0,4,1,0,22,1,-131.5,0.0764
275,400,5,5,11,2,0,16,0,8.9,0.076
276,269,1,1,4,2,0,17,1,-98.9,0.0756
277,96,1,1,5,2,0,8,1,-56.1,0.0752
278,9,0,0,4,1,0,3,1,-62.2,0.0748
279,400,4,4,12,2,0,3,0,37.9,0.0745
280,400,1,1,3,1,0,18,0,-53.1,0.0741
281,329,0,0,4,1,0,16,1,-117.5,0.0737
282,120,2,2,5,2,0,6,1,-49.8,0.0734
283,158,0,0,4,2,0,4,1,-67.4,0.073
284,318,0,0,8,2,0,12,1,-89.7,0.0726
285,332,1,1,4,2,0,23,1,-122.4,0.0723
286,133,0,0,4,2,0,8,1,-68.2,0.0719
287,107,0,0,3,1,0,7,1,-81.8,0.0715
288,61,0,0,2,1,0,3,1,-68.1,0.0712
289,23,0,0,3,1,0,4,1,-68.3,0.0708
290,400,3,3,4,2,0,16,0,-26.7,0.0705
291,151,0,0,3,1,0,7,1,-84.5,0.0701
292,63,0,0,3,1,0,3,1,-68.3,0.0698
293,167,0,0,4,1,0,7,1,-84.3,0.0694
294,400,0,0,1,4,0,8,0,-34.8,0.0691
295,400,0,0,1,3,0,8,0,-31.7,0.0687
296,295,1,1,3,3,0,20,1,-99.2,0.0684
297,400,4,4,5,3,0,16,0,-20.9,0.068
298,222,0,0,4,1,0,15,1,-109.2,0.0677
299,114,0,0,3,1,0,5,1,-75.8,0.0674
300,292,1,1,5,4,0,20,1,-95.9,0.067
301,33,0,0,3,1,0,4,1,-68.4,0.0667
302,215,0,0,3,1,0,13,1,-104.5,0.0664
303,32,0,0,4,1,0,5,1,-69.7,0.066
304,362,0,0,2,1,0,14,1,-120.5,0.0657
305,9,0,0,4,1,0,3,1,-61.2,0.0654
306,393,0,0,5,1,0,18,1,-110.9,0.065
307,400,7,7,14,3,0,12,0,28.5,0.0647
308,400,2,2,9,3,0,11,0,-13.2,0.0644
309,400,1,1,3,1,0,17,0,-44.8,0.0641
310,49,0,0,4,1,0,7,1,-76.0,0.0637
311,48,0,0,3,1,0,1,1,-46.2,0.0634
312,400,1,1,3,2,0,10,0,-20.8,0.0631
313,400,5,5,9,2,0,17,0,-6.4,0.0628
314,400,0,0,0,0,0,11,0,-44.8,0.0625
315,400,1,1,3,3,0,10,0,-26.5,0.0622
316,400,3,3,6,2,0,8,0,-1.7,0.0619
317,400,0,0,4,2,0,15,0,-57.9,0.0615
318,400,0,0,3,1,0,6,0,-30.7,0.0612
319,218,1,1,6,2,0,12,1,-71.7,0.0609
320,363,0,0,4,1,0,15,1,-119.1,0.0606
321,391,1,1,6,2,0,13,1,-82.1,0.0603
322,184,0,0,3,1,0,8,1,-87.2,0.06
323,345,0,0,4,1,0,15,1,-113.9,0.0597
324,255,0,0,4,1,0,9,1,-96.0,0.0594
325,400,3,3,8,3,0,12,0,-11.6,0.0591
326,400,2,2,3,1,0,11,0,-21.5,0.0588
327,111,0,0,4,1,0,9,1,-86.0,0.0585
328,47,0,0,2,1,0,5,1,-72.4,0.0582
329,400,0,0,0,0,0,13,0,-56.3,0.058
330,29,0,0,3,1,0,2,1,-61.7,0.0577
331,7,0,0,3,1,0,3,1,-63.6,0.0574
332,230,2,2,8,2,0,7,1,-57.1,0.0571
333,81,0,0,4,1,0,4,1,-69.2,0.0568
334,400,0,0,0,0,0,9,0,-44.6,0.0565
335,400,0,0,0,1,0,9,0,-20.5,0.0562
336,400,1,1,2,2,0,15,0,-44.1,0.056
337,127,0,0,3,2,0,4,1,-55.1,0.0557
338,400,2,2,3,3,0,6,0,1.6,0.0554
339,400,0,0,0,0,0,9,0,-29.1,0.0551
340,400,1,1,4,3,0,18,0,-48.3,0.0548
341,68,0,0,4,1,0,4,1,-69.1,0.0546
342,148,0,0,3,1,0,6,1,-79.5,0.0543
343,290,0,0,3,1,0,8,1,-93.9,0.054
344,277,1,1,6,2,0,13,1,-83.2,0.0538
345,400,0,0,3,2,0,19,0,-64.9,0.0535
346,400,0,0,0,0,0,8,0,-41.2,0.0532
347,400,0,0,0,0,0,8,0,-43.1,0.053
348,400,0,0,0,0,0,9,0,-25.3,0.0527
349,400,0,0,0,0,0,12,0,-54.9,0.0524
350,400,2,2,3,1,0,8,0,-22.2,0.0522
351,400,0,0,5,2,0,19,1,-119.5,0.0519
352,400,1,1,3,1,0,12,0,-40.9,0.0516
353,400,1,1,2,1,0,11,0,-33.1,0.0514
354,67,0,0,5,2,0,7,1,-63.1,0.0511
355,400,1,1,2,1,0,12,0,-28.3,0.0509
356,400,1,1,3,1,0,12,0,-34.7,0.0506
357,241,0,0,3,1,0,6,1,-76.4,0.0504
358,14,0,0,3,1,0,3,1,-64.4,0.0501
359,399,1,1,3,2,0,19,1,-109.9,0.05
360,222,0,0,4,1,0,5,1,-72.9,0.05
361,400,0,0,0,2,0,14,0,-67.7,0.05
362,400,0,0,0,0,0,7,0,-39.2,0.05
363,400,0,0,0,0,0,9,0,-45.1,0.05
364,276,1,1,4,2,0,14,1,-81.8,0.05
365,400,0,0,3,2,0,11,0,-41.8,0.05
366,400,0,0,0,0,0,11,0,-48.7,0.05
367,400,2,2,5,2,0,10,0,-15.5,0.05
368,400,1,1,3,2,0,11,0,-33.5,0.05
369,400,2,2,5,2,0,11,0,-7.1,0.05
370,221,0,0,4,1,0,7,1,-85.1,0.05
371,400,7,7,13,4,0,8,0,53.6,0.05
372,125,0,0,3,1,0,11,1,-93.1,0.05
373,210,0,0,3,1,0,8,1,-75.9,0.05
374,400,2,2,8,3,0,14,0,-16.0,0.05
375,253,1,1,4,2,0,7,1,-55.0,0.05
376,400,3,3,8,3,0,9,0,3.2,0.05
377,400,3,3,4,2,0,12,0,-8.7,0.05
378,400,2,2,5,2,0,12,0,-24.2,0.05
379,400,1,1,6,2,0,19,0,-53.8,0.05
380,35,0,0,0,1,0,3,1,-68.4,0.05
381,184,0,0,3,1,0,6,1,-82.7,0.05
382,400,0,0,0,0,0,7,0,-19.1,0.05
383,400,1,1,3,2,0,10,0,-34.7,0.05
384,111,0,0,3,1,0,3,1,-68.8,0.05
385,400,0,0,0,0,0,5,0,-35.2,0.05
386,109,0,0,4,1,0,9,1,-84.9,0.05
387,164,1,1,3,3,0,7,1,-63.0,0.05
388,400,0,0,0,0,0,8,0,-40.1,0.05
389,400,3,3,11,5,0,11,0,-6.1,0.05
390,400,2,2,3,1,0,10,0,-24.1,0.05
391,249,0,0,2,1,0,9,1,-96.2,0.05
392,338,0,0,3,3,0,17,1,-101.7,0.05
393,400,0,0,0,0,0,8,0,-40.6,0.05
394,165,0,0,1,1,0,5,1,-71.8,0.05
395,274,0,0,4,1,0,10,1,-96.1,0.05
396,165,2,2,4,2,0,12,1,-71.7,0.05
397,368,3,3,8,3,0,12,1,-61.9,0.05
398,90,0,0,3,1,0,5,1,-75.1,0.05
399,226,1,1,5,3,0,3,1,-44.1,0.05
400,400,1,1,1,1,0,12,0,-31.6,0.05
401,345,0,0,2,2,0,7,1,-82.3,0.05
402,94,0,0,4,1,0,10,1,-87.1,0.05
403,119,0,0,3,1,0,4,1,-73.1,0.05
404,400,3,3,6,2,0,7,0,-1.7,0.05
405,29,0,0,3,1,0,3,1,-64.2,0.05
406,195,0,0,4,1,0,8,1,-87.7,0.05
407,316,0,0,3,1,0,8,1,-93.6,0.05
408,400,2,2,7,3,0,11,0,-8.6,0.05
409,400,2,2,6,1,0,12,0,-30.7,0.05
410,40,0,0,4,1,0,4,1,-66.7,0.05
411,131,0,0,3,1,0,7,1,-83.5,0.05
412,19,0,0,4,1,0,3,1,-63.2,0.05
413,117,0,0,3,1,0,4,1,-72.0,0.05
414,7,0,0,4,1,0,3,1,-62.6,0.05
415,400,0,0,6,2,0,15,0,-44.9,0.05
416,82,2,2,5,2,0,5,1,-46.5,0.05
417,400,2,2,3,1,0,9,0,-23.3,0.05
418,188,0,0,3,1,0,4,1,-77.0,0.05
419,71,0,0,4,1,0,3,1,-65.3,0.05
420,177,0,0,3,1,0,3,1,-73.9,0.05
421,79,0,0,4,1,0,4,1,-69.1,0.05
422,323,0,0,3,1,0,14,1,-112.3,0.05
423,229,2,2,6,2,0,8,1,-53.0,0.05
424,400,3,3,8,2,0,17,0,-25.2,0.05
425,400,1,1,3,1,0,9,0,-12.7,0.05
426,400,0,0,0,0,0,12,0,-33.7,0.05
427,18,0,0,4,1,0,4,1,-66.6,0.05
428,400,3,3,6,2,0,13,0,-11.7,0.05
429,400,0,0,0,0,0,13,0,-56.5,0.05
430,93,0,0,3,1,0,4,1,-69.1,0.05
431,152,0,0,2,1,0,7,1,-85.1,0.05
432,325,0,0,3,1,0,6,1,-77.3,0.05
433,336,0,0,4,1,0,15,1,-117.3,0.05
434,385,0,0,4,1,0,8,1,-98.6,0.05
435,28,0,0,4,1,0,3,1,-64.6,0.05
436,400,7,7,13,3,0,13,0,17.3,0.05
437,400,1,1,3,1,0,7,0,-24.5,0.05
438,400,1,1,3,1,0,11,0,-35.6,0.05
439,400,0,0,0,0,0,11,0,-46.3,0.05
440,400,0,0,5,3,0,10,0,-30.6,0.05
441,400,1,1,4,2,0,13,0,-32.6,0.05
442,56,0,0,3,1,0,4,1,-69.0,0.05
443,143,2,2,8,3,0,9,1,-44.2,0.05
444,188,0,0,3,1,0,8,1,-87.9,0.05
445,400,0,0,0,0,0,12,0,-52.4,0.05
446,292,0,0,9,3,0,7,1,-82.2,0.05
447,400,1,1,3,1,0,10,0,-18.8,0.05
448,19,0,0,3,1,0,3,1,-64.7,0.05
449,400,0,0,0,0,0,10,0,-49.0,0.05
450,105,0,0,7,2,0,4,1,-52.5,0.05
451,245,1,1,3,2,0,7,1,-67.1,0.05
452,66,0,0,3,1,0,5,1,-70.5,0.05
453,113,0,0,4,1,0,2,1,-69.2,0.05
454,129,0,0,3,1,0,5,1,-75.1,0.05
455,55,0,0,3,1,0,2,1,-63.5,0.05
456,96,0,0,3,1,0,4,1,-71.0,0.05
457,244,1,1,4,2,0,10,1,-71.3,0.05
458,400,0,0,0,0,0,13,0,-58.8,0.05
459,400,0,0,1,1,0,12,0,-48.3,0.05
460,27,0,0,4,1,0,2,1,-60.6,0.05
461,57,0,0,4,1,0,1,1,-63.0,0.05
462,400,0,0,0,0,0,5,0,-16.4,0.05
463,400,1,1,2,1,0,13,0,-34.2,0.05
464,29,0,0,3,1,0,5,1,-70.1,0.05
465,400,0,0,0,0,0,14,0,-60.2,0.05
466,400,2,2,3,1,0,7,0,-16.1,0.05
467,277,0,0,3,1,0,11,1,-100.7,0.05
468,400,0,0,0,0,0,8,0,-42.5,0.05
469,400,2,2,3,1,0,11,0,-30.9,0.05
470,34,0,0,4,1,0,4,1,-66.9,0.05
471,250,0,0,2,1,0,9,1,-95.2,0.05
472,13,0,0,1,1,0,2,1,-64.4,0.05
473,281,0,0,3,1,0,7,1,-88.6,0.05
474,400,1,1,4,3,0,18,0,-51.4,0.05
475,400,1,1,1,2,0,12,0,-41.0,0.05
476,380,3,3,12,5,0,13,1,-51.7,0.05
477,331,0,0,4,1,0,11,1,-104.8,0.05
478,98,0,0,3,1,0,4,1,-71.1,0.05
479,101,1,1,5,2,0,5,1,-51.8,0.05
480,199,1,1,6,2,0,4,1,-48.5,0.05
481,400,2,2,5,2,0,12,0,-20.7,0.05
482,302,0,0,2,1,0,15,1,-115.7,0.05
483,400,3,3,6,2,0,6,0,-3.1,0.05
484,400,4,4,7,3,0,11,0,7.6,0.05
485,59,0,0,2,1,0,5,1,-73.6,0.05
486,400,2,2,6,3,0,9,0,-0.2,0.05
487,400,1,1,2,1,0,5,0,-1.2,0.05
488,400,2,2,2,1,0,12,0,-32.7,0.05
489,11,0,0,3,1,0,1,1,-57.5,0.05
490,400,3,3,5,1,0,9,0,-7.2,0.05
491,232,0,0,2,1,0,8,1,-93.0,0.05
492,400,3,3,3,1,0,4,0,-4.2,0.05
493,17,0,0,3,1,0,3,1,-64.6,0.05
494,9,0,0,2,1,0,1,1,-58.7,0.05
495,400,0,0,0,0,0,10,0,-48.4,0.05
496,400,1,1,3,1,0,9,0,-32.5,0.05
497,208,0,0,4,1,0,9,1,-92.7,0.05
498,149,0,0,3,1,0,3,1,-67.6,0.05
499,400,2,2,5,2,0,18,0,-30.3,0.05
500,400,1,1,3,1,0,16,0,-48.0,0.05
501,400,2,2,6,1,0,10,0,-22.1,0.05
502,262,0,0,5,2,0,10,1,-83.1,0.05
503,309,2,2,7,2,0,14,1,-81.8,0.05
504,400,0,0,2,1,0,12,0,-40.1,0.05
